	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
275	ERR2703648	ERP107880	SAMEA4657385	ERS2478015	ERX2718035	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7364.Ar	550	PAIRED	AMPLICON	METAGENOMIC	PCR	161581	97271762	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:468-346	ena-RUN-UCSF-16-07-2018-21:54:41:468-346	24790334;32008421	5d44a0fa9f1aaf5b2d5fcf7a3ad662b5;2074c9f7a1a5c2f4c9d3c3d7eab2c40f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703648/ERR2703648_2.fastq.gz	24527178;31666999	83776e05894ba4788765e64bc740fbcd;abb0a73d3182a8f6518a9a9ad3265108	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703648/X7364.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703648/X7364.Ar_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703648/X7364.Ar_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703648/X7364.Ar_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703648/X7364.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703648/X7364.Ar_R2_sorted.fastq.gz	FASTQ;FASTQ	61875439	1bb2e5dc412a9ed7108bd3525a4bc844	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703648	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703648	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703648	X7364.Ar		Psoriasis associated skin microbiome		2018-07-16
276	ERR2703651	ERP107880	SAMEA4657585	ERS2478215	ERX2718038	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7364.L	550	PAIRED	AMPLICON	METAGENOMIC	PCR	157135	94595270	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:468-349	ena-RUN-UCSF-16-07-2018-21:54:41:468-349	24956098;33567697	86fbb45301e78013c3b991c0caf784a2;884ebaccdf23331023f74a401523bf99	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703651/ERR2703651_2.fastq.gz	24711642;33248094	1a06fdd061e07125a70d60158f5f7ad6;f62c666ccfa97e1652a970d17faff40e	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703651/X7364.L_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703651/X7364.L_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703651/X7364.L_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703651/X7364.L_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703651/X7364.L_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703651/X7364.L_R2_sorted.fastq.gz	FASTQ;FASTQ	61983641	c3e94d3870da4ff7ea9003c58d6e0d04	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703651	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703651	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703651	X7364.L		Psoriasis associated skin microbiome		2018-07-16
277	ERR2703652	ERP107880	SAMEA4657665	ERS2478295	ERX2718039	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7364.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	186937	112536074	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:468-350	ena-RUN-UCSF-16-07-2018-21:54:41:468-350	26452510;33822152	60da8d013d747c01b45187a37bfc22cd;f06f3b631543b8c0479f7b9327828eeb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703652/ERR2703652_2.fastq.gz	26036317;33393785	9180918970cc9edd651bf7fb9dddd9b8;2b4abc5e51048a1ead135c05f65ceff9	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703652/X7364.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703652/X7364.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703652/X7364.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703652/X7364.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703652/X7364.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703652/X7364.S_R2_sorted.fastq.gz	FASTQ;FASTQ	69535988	cae7e49dfb4ad9b42070c961b254d860	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703652	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/002/ERR2703652	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703652	X7364.S		Psoriasis associated skin microbiome		2018-07-16
278	ERR2703654	ERP107880	SAMEA4657368	ERS2477998	ERX2718041	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7365.Ar	550	PAIRED	AMPLICON	METAGENOMIC	PCR	135763	81729326	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:468-352	ena-RUN-UCSF-16-07-2018-21:54:41:468-352	21620636;27138332	8b611e6cccf7c568684515a8f5e5f3be;1461f9ab9297189a420d97a35f93e8dc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703654/ERR2703654_2.fastq.gz	21393618;26856102	0592382eb73a977f7886489b76af87d4;f3e0faf92eff596c66ec56814a566387	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703654/X7365.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703654/X7365.Ar_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703654/X7365.Ar_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703654/X7365.Ar_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703654/X7365.Ar_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703654/X7365.Ar_R2_sorted.fastq.gz	FASTQ;FASTQ	52632950	68bed9fcc61e14bce821bb077f41d806	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703654	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/004/ERR2703654	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703654	X7365.Ar		Psoriasis associated skin microbiome		2018-07-16
279	ERR2703665	ERP107880	SAMEA4657737	ERS2478367	ERX2718052	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7366.T	550	PAIRED	AMPLICON	METAGENOMIC	PCR	293684	176797768	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-363	ena-RUN-UCSF-16-07-2018-21:54:41:469-363	45008783;58586183	c7074fb7077077df71e281bc380f8008;7ae2bad4ea9284006851f129d281047a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703665/ERR2703665_2.fastq.gz	44241663;57795570	592b680053eb17e20ebab4d032f6afb3;9a8726780d030d490090f41dea760527	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703665/X7366.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703665/X7366.T_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703665/X7366.T_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703665/X7366.T_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703665/X7366.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703665/X7366.T_R2_sorted.fastq.gz	FASTQ;FASTQ	117364645	aebdfc3c537d8e6ab2ca8b99e586c825	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703665	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703665	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703665	X7366.T		Psoriasis associated skin microbiome		2018-07-16
280	ERR2703667	ERP107880	SAMEA4657461	ERS2478091	ERX2718054	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7367.Ax	550	PAIRED	AMPLICON	METAGENOMIC	PCR	339268	204239336	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-365	ena-RUN-UCSF-16-07-2018-21:54:41:469-365	54614343;70893238	965df00563bbbc8c0b96d288ff5f3578;75f109ad1630dd0ceb5e3f5f3d507b82	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703667/ERR2703667_2.fastq.gz	53877090;70061129	1a2af614a0415cb5837565005b894450;68fc309d7f593982c6324f22bc06ef74	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703667/X7367.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703667/X7367.Ax_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703667/X7367.Ax_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703667/X7367.Ax_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703667/X7367.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703667/X7367.Ax_R2_sorted.fastq.gz	FASTQ;FASTQ	136217711	a555da57cdfae51930489c6e25390b44	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703667	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703667	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703667	X7367.Ax		Psoriasis associated skin microbiome		2018-07-16
281	ERR2703670	ERP107880	SAMEA4657654	ERS2478284	ERX2718057	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7367.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	373905	225090810	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-368	ena-RUN-UCSF-16-07-2018-21:54:41:469-368	57873304;77359405	49e53cd6602172b84b3546ae38b93f72;976493a5125aa5b9e1085ac4d331b459	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703670/ERR2703670_2.fastq.gz	57027117;76440384	386e6a60ff06dc8aae9d15aa8455db40;949e8316fd98ec65fac009cc90f8f4b2	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703670/X7367.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703670/X7367.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703670/X7367.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703670/X7367.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703670/X7367.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703670/X7367.S_R2_sorted.fastq.gz	FASTQ;FASTQ	150400437	390c26f262284d20d4c141af6350947f	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703670	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/000/ERR2703670	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703670	X7367.S		Psoriasis associated skin microbiome		2018-07-16
282	ERR2703673	ERP107880	SAMEA4657455	ERS2478085	ERX2718060	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7368.Ax	550	PAIRED	AMPLICON	METAGENOMIC	PCR	448241	269841082	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-371	ena-RUN-UCSF-16-07-2018-21:54:41:469-371	66997600;93537853	5598bcd9f631122ef1c398c0f23ada68;3c5c2612a293a342ee07feb1708a9b8f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703673/ERR2703673_2.fastq.gz	66136956;92520776	3fe07b904c87ec8800f88d53150c69f5;e36a54f9e30960f4a56add63ff0a7ca7	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703673/X7368.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703673/X7368.Ax_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703673/X7368.Ax_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703673/X7368.Ax_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703673/X7368.Ax_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703673/X7368.Ax_R2_sorted.fastq.gz	FASTQ;FASTQ	180958985	650e42ff6257e651e556b7c49927ad58	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703673	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703673	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703673	X7368.Ax		Psoriasis associated skin microbiome		2018-07-16
283	ERR2703676	ERP107880	SAMEA4657716	ERS2478346	ERX2718063	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7368.T	550	PAIRED	AMPLICON	METAGENOMIC	PCR	396259	238547918	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-374	ena-RUN-UCSF-16-07-2018-21:54:41:469-374	71288487;88316004	62c79084f3a3f9ec8e4011a7db78de1a;f1c4252e234d6428e97647ce574a30bd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703676/ERR2703676_2.fastq.gz	70841472;87631589	12b5b6a57ab428c0a55649de4012b7ad;e86a9de8f8ba371a1f946dde31dc355b	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703676/X7368.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703676/X7368.T_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703676/X7368.T_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703676/X7368.T_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703676/X7368.T_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703676/X7368.T_R2_sorted.fastq.gz	FASTQ;FASTQ	162609950	14c0bc25111a220ccc73cf2e7d51c334	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703676	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/006/ERR2703676	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703676	X7368.T		Psoriasis associated skin microbiome		2018-07-16
284	ERR2703681	ERP107880	SAMEA4657660	ERS2478290	ERX2718068	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7369.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	349036	210119672	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-379	ena-RUN-UCSF-16-07-2018-21:54:41:469-379	47007848;61593109	f31d38cb55bb50d8e55c1cc2e8d35b1e;cf9b3d6edb46556483d5e1b62f189061	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703681/ERR2703681_2.fastq.gz	46165830;60688908	64bc9e9040941080bf6d012a49908ada;29e8430024250a325f6f8c1a8a0e740f	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703681/X7369.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703681/X7369.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703681/X7369.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703681/X7369.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703681/X7369.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703681/X7369.S_R2_sorted.fastq.gz	FASTQ;FASTQ	129546241	0d313bab7966eb42eb35b7a8a95e7467	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703681	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703681	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703681	X7369.S		Psoriasis associated skin microbiome		2018-07-16
285	ERR2703687	ERP107880	SAMEA4657642	ERS2478272	ERX2718074	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7370.S	550	PAIRED	AMPLICON	METAGENOMIC	PCR	384024	231182448	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:469-385	ena-RUN-UCSF-16-07-2018-21:54:41:469-385	51289992;64985369	e5f9520f6a16da4d4589932d797862ec;a2e0eb9642dcd4e05a43234bb27bb4b5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703687/ERR2703687_2.fastq.gz	50330298;63956106	db28d263139552f96bb4bfc78c20cb0c;a0f3ff9432ef8b84a0d4a5298d327b20	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703687/X7370.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703687/X7370.S_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703687/X7370.S_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703687/X7370.S_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703687/X7370.S_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703687/X7370.S_R2_sorted.fastq.gz	FASTQ;FASTQ	141872195	43be2ae66407d8badade458c2a20981f	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703687	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703687	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703687	X7370.S		Psoriasis associated skin microbiome		2018-07-16
